case_id,transaction_id,customer_id,case_open_date,case_severity,investigation_status,resolution_hours
11514,461591,1856,2025-01-24,Medium,Confirmed Fraud,3.6
11515,461675,43703,2025-03-16,High,Under Review,2.3
11516,461707,1428,2025-04-21,Medium,Confirmed Fraud,16.4
11517,461731,46374,2025-10-28,High,Under Review,1.7
11518,461826,23005,2026-03-07,Critical,Confirmed Fraud,23.9
11519,461854,5749,2025-02-21,Critical,Confirmed Fraud,2.2
11520,461958,42241,2025-10-12,High,Confirmed Fraud,2.7
11521,461963,2285,2025-10-23,High,Confirmed Fraud,23.3
11522,461979,46,2026-06-03,Medium,Confirmed Fraud,13.6
11523,461996,18570,2026-04-30,Medium,Confirmed Fraud,11.9
11524,462015,25665,2025-06-04,Medium,False Positive,29.8
11525,462029,3097,2025-07-22,Critical,Confirmed Fraud,29.8
11526,462082,36954,2025-11-02,Medium,Closed - No Fraud,16.5
11527,462083,34116,2025-08-21,Critical,Confirmed Fraud,13.8
11528,462098,38405,2025-02-09,Medium,Closed - No Fraud,9.7
11529,462121,48587,2025-07-21,Medium,Closed - No Fraud,9.9
11530,462129,37249,2025-07-05,Medium,Confirmed Fraud,21.0
11531,462190,31537,2025-07-15,High,Closed - No Fraud,10.9
11532,462235,6483,2025-07-21,Medium,Closed - No Fraud,13.6
11533,462248,714,2026-02-10,High,Closed - No Fraud,8.1
11534,462266,49924,2025-05-25,Medium,Confirmed Fraud,4.3
11535,462368,36226,2026-10-07,High,Confirmed Fraud,11.6
11536,462425,37333,2025-09-10,Critical,Confirmed Fraud,5.9
11537,462456,15748,2025-08-22,High,Confirmed Fraud,15.0
11538,462541,33622,2025-06-23,High,Under Review,8.0
11539,462545,24779,2025-02-20,High,Confirmed Fraud,22.6
11540,462566,32015,2025-01-08,Critical,Confirmed Fraud,6.2
11541,462650,41112,2025-01-20,Critical,Confirmed Fraud,19.1
11542,462694,20918,2025-04-07,High,Closed - No Fraud,3.3
11543,462721,33445,2025-07-14,Medium,Confirmed Fraud,6.9
11544,462767,21476,2025-05-01,Medium,Closed - No Fraud,13.0
11545,462818,24751,2026-03-26,Low,Confirmed Fraud,4.6
11546,462853,23901,2025-08-05,High,Confirmed Fraud,6.8
11547,462977,48740,2025-11-19,High,Confirmed Fraud,22.6
11548,462992,34856,2025-05-24,Medium,Under Review,11.8
11549,462994,28255,2026-06-01,High,Confirmed Fraud,11.8
11550,463034,18193,2025-09-11,Medium,Confirmed Fraud,5.3
11551,463049,24044,2025-02-07,High,Closed - No Fraud,5.5
11552,463056,12187,2026-02-24,Low,Confirmed Fraud,9.3
11553,463095,47174,2026-03-29,High,Confirmed Fraud,40.4
11554,463103,35245,2026-06-08,High,Confirmed Fraud,11.9
11555,463216,19451,2025-08-24,Low,Confirmed Fraud,2.9
11556,463219,19527,2025-12-26,Low,Confirmed Fraud,9.4
11557,463221,14514,2025-01-14,High,Closed - No Fraud,14.2
11558,463224,9872,2026-08-26,Medium,Confirmed Fraud,25.7
11559,463350,5359,2025-04-21,Medium,Confirmed Fraud,4.2
11560,463364,5266,2025-05-12,Medium,Confirmed Fraud,9.0
11561,463399,8359,2025-04-25,High,Confirmed Fraud,4.0
11562,463413,35401,2026-07-25,Medium,Closed - No Fraud,3.0
11563,463586,1969,2026-01-24,Critical,Confirmed Fraud,20.4
11564,463626,22027,2026-08-03,High,Confirmed Fraud,34.3
11565,463668,39228,2026-12-28,Low,Confirmed Fraud,2.6
11566,463691,15082,2025-12-03,Medium,Confirmed Fraud,7.4
11567,463748,34037,2025-10-08,Medium,Confirmed Fraud,20.3
11568,463806,23303,2025-04-16,Medium,Confirmed Fraud,2.8
11569,463855,21246,2026-10-19,Low,Closed - No Fraud,3.2
11570,463914,47405,2026-01-31,Medium,Confirmed Fraud,7.0
11571,463932,42111,2025-01-26,Critical,Closed - No Fraud,7.8
11572,463963,49921,2025-09-04,High,Closed - No Fraud,7.5
11573,464019,10693,2025-12-16,Medium,Confirmed Fraud,2.7
11574,464030,7397,2026-03-21,Low,Confirmed Fraud,7.9
11575,464073,6851,2025-09-13,Medium,Confirmed Fraud,8.3
11576,464151,8250,2025-07-08,Critical,Confirmed Fraud,21.3
11577,464182,26134,2025-05-07,High,False Positive,5.7
11578,464184,48395,2026-08-29,Medium,Confirmed Fraud,14.1
11579,464235,19098,2026-06-18,Medium,Confirmed Fraud,17.9
11580,464291,17779,2026-01-25,Medium,Confirmed Fraud,5.9
11581,464303,10626,2026-12-17,Critical,Confirmed Fraud,15.9
11582,464369,44415,2026-12-16,High,Confirmed Fraud,5.1
11583,464387,10969,2025-05-03,Medium,Confirmed Fraud,65.0
11584,464403,22909,2025-04-27,High,Confirmed Fraud,8.3
11585,464568,30766,2026-06-27,Medium,Confirmed Fraud,10.0
11586,464619,38500,2026-08-18,Medium,Confirmed Fraud,15.6
11587,464659,11082,2025-07-12,Medium,Closed - No Fraud,11.0
11588,464744,41318,2025-09-08,Critical,Confirmed Fraud,10.1
11589,464785,43785,2026-04-02,High,Confirmed Fraud,8.6
11590,464803,5256,2026-11-23,High,Closed - No Fraud,8.6
11591,464826,8757,2026-07-04,Medium,Confirmed Fraud,4.4
11592,464936,36165,2025-10-11,High,Closed - No Fraud,3.1
11593,465131,8650,2026-11-06,Medium,False Positive,10.1
11594,465145,27447,2026-10-04,Medium,Closed - No Fraud,16.1
11595,465152,48240,2026-07-31,High,Closed - No Fraud,15.4
11596,465154,8902,2025-07-17,Low,Confirmed Fraud,74.2
11597,465189,4667,2026-02-04,High,Confirmed Fraud,10.2
11598,465192,2397,2025-07-10,High,False Positive,15.4
11599,465193,35291,2025-11-03,High,Confirmed Fraud,11.9
11600,465206,2925,2025-10-23,Low,Confirmed Fraud,13.4
11601,465221,39590,2025-05-13,High,Under Review,6.8
11602,465237,22918,2025-02-05,High,Confirmed Fraud,8.4
11603,465248,25200,2025-12-31,Medium,Under Review,20.2
11604,465255,4475,2025-07-08,Medium,False Positive,8.5
11605,465279,5791,2026-01-03,Medium,Confirmed Fraud,3.7
11606,465301,6379,2026-01-14,High,Confirmed Fraud,17.0
11607,465308,34088,2025-08-07,Medium,Confirmed Fraud,5.0
11608,465465,9326,2025-09-22,Critical,Confirmed Fraud,21.6
11609,465704,5826,2026-06-09,Medium,Closed - No Fraud,15.4
11610,465815,13118,2025-03-04,Medium,Confirmed Fraud,4.2
11611,465893,11410,2026-09-25,High,Confirmed Fraud,4.9
11612,465958,18049,2025-12-29,Medium,Confirmed Fraud,26.2
11613,466012,8228,2026-03-20,Medium,False Positive,11.7
11614,466075,45563,2025-02-09,High,Closed - No Fraud,25.2
11615,466136,45879,2026-06-21,High,Closed - No Fraud,4.8
11616,466145,16624,2025-05-08,Low,Confirmed Fraud,7.3
11617,466179,14572,2025-07-27,High,False Positive,35.4
11618,466193,28382,2025-09-14,Critical,Confirmed Fraud,12.8
11619,466240,12186,2025-11-15,High,Confirmed Fraud,5.8
11620,466241,22304,2026-01-16,High,Under Review,2.6
11621,466250,34316,2026-02-19,High,Closed - No Fraud,20.5
11622,466260,36407,2025-04-20,Low,Confirmed Fraud,30.2
11623,466368,41301,2025-03-28,High,Confirmed Fraud,15.4
11624,466380,37445,2026-05-08,Low,False Positive,83.5
11625,466391,37922,2025-12-02,High,Closed - No Fraud,5.8
11626,466475,271,2025-08-06,High,Confirmed Fraud,10.5
11627,466585,29407,2025-10-14,High,Confirmed Fraud,57.8
11628,466682,6557,2026-10-11,High,Confirmed Fraud,60.6
11629,466747,32195,2026-10-02,Low,Under Review,33.3
11630,466771,46419,2025-08-09,High,Confirmed Fraud,15.7
11631,466774,44859,2025-06-21,Low,False Positive,3.3
11632,466793,36852,2026-07-08,High,Closed - No Fraud,25.9
11633,466953,35773,2025-04-30,High,Confirmed Fraud,3.2
11634,466956,47986,2025-01-12,Medium,Confirmed Fraud,13.5
11635,467066,32421,2025-06-02,Critical,Confirmed Fraud,36.2
11636,467099,26455,2025-07-28,Medium,Confirmed Fraud,10.8
11637,467101,44105,2026-11-23,Medium,Confirmed Fraud,57.1
11638,467104,4364,2026-12-21,Critical,Confirmed Fraud,2.6
11639,467201,32528,2026-01-06,High,False Positive,5.3
11640,467329,19358,2026-12-30,Medium,Confirmed Fraud,4.9
11641,467335,47762,2025-06-01,Critical,Confirmed Fraud,2.1
11642,467363,8165,2025-12-11,Critical,Confirmed Fraud,20.1
11643,467432,7524,2026-02-01,High,Closed - No Fraud,12.1
11644,467442,3504,2026-08-01,Medium,Confirmed Fraud,6.2
11645,467539,13618,2026-09-20,Medium,False Positive,6.6
11646,467551,15956,2025-03-28,Medium,Confirmed Fraud,11.1
11647,467571,16165,2026-02-01,High,Confirmed Fraud,15.9
11648,467591,17954,2026-11-13,Medium,Closed - No Fraud,5.2
11649,467660,12502,2026-03-18,High,False Positive,16.5
11650,467671,36051,2026-10-08,Critical,Under Review,9.2
11651,467688,19636,2026-01-18,Low,Under Review,9.9
11652,467722,26579,2026-09-24,Critical,Closed - No Fraud,2.5
11653,467725,3812,2025-12-19,Medium,Confirmed Fraud,3.4
11654,467765,39092,2026-10-28,Medium,Confirmed Fraud,7.0
11655,467995,6158,2026-09-29,High,False Positive,2.3
11656,468035,42213,2025-05-21,High,Confirmed Fraud,10.9
11657,468047,10490,2025-12-19,High,Under Review,8.3
11658,468085,20900,2026-10-07,Critical,Confirmed Fraud,34.5
11659,468093,34718,2025-03-05,High,Confirmed Fraud,18.2
11660,468220,18094,2025-02-17,Critical,Confirmed Fraud,4.6
11661,468225,49984,2025-04-21,Critical,Confirmed Fraud,8.2
11662,468283,29396,2026-07-11,Critical,Confirmed Fraud,4.9
11663,468373,47872,2026-10-04,Critical,Confirmed Fraud,8.3
11664,468410,36956,2026-12-29,Critical,Confirmed Fraud,26.7
11665,468437,12344,2025-12-01,Medium,Confirmed Fraud,2.2
11666,468452,4921,2025-04-04,Medium,Under Review,6.5
11667,468471,39345,2026-10-28,Low,Confirmed Fraud,10.6
11668,468494,39269,2025-09-01,High,Confirmed Fraud,12.0
11669,468541,36576,2025-07-14,Medium,False Positive,17.3
11670,468572,46738,2026-07-24,Medium,Closed - No Fraud,24.6
11671,468601,34524,2025-04-12,Low,Confirmed Fraud,19.1
11672,468672,36681,2026-10-27,High,Confirmed Fraud,6.0
11673,468694,48853,2025-12-21,Medium,Confirmed Fraud,20.5
11674,468720,4324,2025-02-28,Critical,False Positive,64.5
11675,468722,24507,2026-05-13,Medium,Closed - No Fraud,23.8
11676,468755,24063,2025-10-07,High,Closed - No Fraud,12.1
11677,468793,3082,2025-07-06,Medium,Confirmed Fraud,54.7
11678,468826,47988,2025-01-26,Low,False Positive,10.7
11679,468913,39717,2025-04-23,High,Confirmed Fraud,41.3
11680,468933,10581,2025-03-03,Critical,Confirmed Fraud,16.0
11681,468968,2306,2025-06-10,High,Confirmed Fraud,23.3
11682,468989,3395,2026-01-30,Medium,Confirmed Fraud,7.8
11683,469009,30432,2026-04-22,High,Confirmed Fraud,2.9
11684,469019,1570,2025-01-22,Critical,Confirmed Fraud,3.8
11685,469055,5179,2025-04-07,High,Under Review,1.4
11686,469140,26405,2025-01-27,High,Confirmed Fraud,3.8
11687,469145,32846,2025-10-16,High,Confirmed Fraud,7.3
11688,469169,10015,2025-03-04,High,Confirmed Fraud,4.3
11689,469202,31268,2025-05-04,High,False Positive,21.0
11690,469289,18652,2025-06-15,High,Under Review,16.5
11691,469298,32750,2025-12-14,High,False Positive,7.1
11692,469384,26691,2025-05-10,Medium,Confirmed Fraud,9.6
11693,469452,37113,2025-02-19,Critical,Confirmed Fraud,3.6
11694,469456,46356,2026-03-08,Medium,Confirmed Fraud,4.5
11695,469529,43276,2025-03-31,Medium,Closed - No Fraud,18.0
11696,469609,26837,2025-03-23,Critical,Confirmed Fraud,33.9
11697,469670,9956,2025-11-18,High,Confirmed Fraud,4.2
11698,469678,42253,2026-03-25,Critical,Confirmed Fraud,2.3
11699,469680,19835,2025-03-21,Medium,Confirmed Fraud,5.0
11700,469703,5259,2025-03-10,Medium,Under Review,3.2
11701,469826,15704,2026-06-23,High,Confirmed Fraud,5.5
11702,469885,17808,2026-10-09,Medium,Closed - No Fraud,4.0
11703,469960,41269,2025-11-23,Medium,Confirmed Fraud,4.7
11704,469970,4914,2025-02-02,Medium,Confirmed Fraud,12.3
11705,469990,24128,2026-12-17,High,Closed - No Fraud,19.2
11706,470013,37618,2026-12-01,High,Confirmed Fraud,2.8
11707,470023,46888,2026-03-23,High,False Positive,5.1
11708,470025,4997,2026-09-11,Critical,Confirmed Fraud,9.6
11709,470077,466,2025-07-07,Medium,Confirmed Fraud,10.5
11710,470131,17251,2025-07-16,Low,Closed - No Fraud,14.7
11711,470134,35195,2026-08-30,High,Confirmed Fraud,15.4
11712,470171,14575,2025-05-26,High,Confirmed Fraud,26.1
11713,470177,969,2026-11-13,Critical,Confirmed Fraud,15.8
11714,470238,7464,2025-07-06,Medium,Confirmed Fraud,9.5
11715,470249,31197,2026-05-20,High,Confirmed Fraud,24.5
11716,470251,6769,2026-09-28,Low,Confirmed Fraud,3.2
11717,470259,33290,2025-02-20,Medium,Under Review,4.1
11718,470357,49704,2026-08-15,High,False Positive,5.7
11719,470379,35556,2025-10-23,Medium,Under Review,19.1
11720,470408,17977,2026-05-28,High,Under Review,19.7
11721,470430,22990,2025-12-27,High,Confirmed Fraud,3.9
11722,470445,9926,2026-08-20,High,Confirmed Fraud,5.0
11723,470490,29377,2026-12-26,High,Confirmed Fraud,67.2
11724,470535,30476,2025-08-16,Medium,Closed - No Fraud,5.4
11725,470541,14887,2026-05-28,High,Confirmed Fraud,6.7
11726,470638,39912,2025-09-25,Medium,Confirmed Fraud,16.5
11727,470648,31581,2026-12-26,High,Confirmed Fraud,29.3
11728,470676,1946,2026-01-03,Critical,Confirmed Fraud,25.1
11729,470705,46958,2026-02-13,Medium,Confirmed Fraud,23.8
11730,470789,14386,2025-07-23,Medium,False Positive,6.0
11731,470791,2603,2025-02-13,High,Confirmed Fraud,26.7
11732,470816,40697,2026-06-17,High,False Positive,19.4
11733,470849,25992,2025-12-29,High,Confirmed Fraud,6.0
11734,470897,4792,2025-11-06,Medium,Confirmed Fraud,13.2
11735,470907,22579,2025-01-12,Critical,Confirmed Fraud,15.6
11736,470945,36128,2025-10-21,Medium,Confirmed Fraud,13.7
11737,470960,21744,2026-11-08,Medium,Confirmed Fraud,16.7
11738,470963,15734,2026-05-28,High,Closed - No Fraud,12.0
11739,470981,27885,2025-05-22,High,Confirmed Fraud,11.8
11740,470995,15324,2025-11-24,Critical,Closed - No Fraud,17.4
11741,471038,26740,2026-08-04,Medium,Confirmed Fraud,8.2
11742,471077,15855,2026-03-23,High,Confirmed Fraud,20.2
11743,471107,17213,2025-02-26,High,Confirmed Fraud,8.7
11744,471150,4387,2025-11-11,High,Under Review,8.3
11745,471151,10053,2026-12-28,High,False Positive,39.9
11746,471188,48907,2025-06-06,Medium,Confirmed Fraud,4.5
11747,471202,42559,2025-04-09,Critical,Confirmed Fraud,6.6
11748,471207,43313,2025-04-30,High,Confirmed Fraud,8.8
11749,471231,4462,2026-04-10,Low,Confirmed Fraud,15.5
11750,471240,43043,2025-01-18,Critical,Under Review,1.8
11751,471388,19182,2026-02-27,Low,Closed - No Fraud,20.8
11752,471396,1093,2025-03-05,Critical,Confirmed Fraud,9.4
11753,471492,8906,2025-04-18,Low,Closed - No Fraud,65.4
11754,471522,48510,2025-11-05,Medium,Confirmed Fraud,14.0
11755,471538,9431,2026-11-23,Medium,Confirmed Fraud,19.2
11756,471586,25698,2026-12-24,Critical,Confirmed Fraud,8.7
11757,471618,46398,2025-02-20,Critical,Under Review,62.4
11758,471679,11277,2025-06-18,Low,Confirmed Fraud,9.9
11759,471700,45128,2025-10-08,Low,Confirmed Fraud,54.3
11760,471802,29132,2025-06-02,Critical,Confirmed Fraud,17.4
11761,471828,1621,2025-01-13,Medium,Confirmed Fraud,12.6
11762,471875,17754,2025-10-29,Medium,Confirmed Fraud,9.1
11763,471913,45523,2026-05-21,Low,Confirmed Fraud,33.9
11764,471967,29594,2026-08-03,High,Confirmed Fraud,10.2
11765,471992,38810,2025-05-02,Medium,Confirmed Fraud,6.3
11766,472094,43226,2026-08-29,Low,Closed - No Fraud,13.6
11767,472201,1620,2026-03-16,High,Confirmed Fraud,3.5
11768,472308,41680,2025-03-14,High,Closed - No Fraud,7.1
11769,472482,40,2025-12-29,Medium,Confirmed Fraud,20.4
11770,472561,14132,2025-03-30,Medium,Confirmed Fraud,26.7
11771,472598,12070,2026-09-11,Medium,Confirmed Fraud,2.7
11772,472636,2779,2025-09-06,Critical,Confirmed Fraud,8.4
11773,472663,29209,2026-10-25,Medium,Confirmed Fraud,61.3
11774,472698,40199,2025-09-14,Critical,Closed - No Fraud,5.8
11775,472715,13743,2026-07-15,Medium,Confirmed Fraud,17.8
11776,472719,36377,2025-08-10,High,Confirmed Fraud,28.1
11777,472863,10043,2026-10-26,Low,Confirmed Fraud,5.1
11778,472878,17054,2025-03-06,Medium,Confirmed Fraud,4.0
11779,472883,34980,2026-02-06,High,Confirmed Fraud,5.0
11780,472952,12514,2025-05-15,Critical,False Positive,13.4
11781,473011,5299,2025-06-09,Medium,Confirmed Fraud,2.9
11782,473034,34738,2025-07-09,High,Confirmed Fraud,50.8
11783,473081,14878,2026-07-07,Medium,Confirmed Fraud,34.3
11784,473108,16841,2026-12-22,Medium,Confirmed Fraud,20.9
11785,473125,43757,2025-03-16,High,Confirmed Fraud,29.5
11786,473128,45889,2025-08-04,High,Confirmed Fraud,5.6
11787,473189,14780,2025-07-08,Medium,Confirmed Fraud,44.4
11788,473192,48515,2025-05-17,High,Confirmed Fraud,7.5
11789,473372,25179,2025-07-21,High,Confirmed Fraud,10.2
11790,473386,1534,2025-05-29,Critical,Confirmed Fraud,10.2
11791,473418,1537,2025-09-26,Medium,Confirmed Fraud,11.3
11792,473441,33065,2025-03-19,High,Confirmed Fraud,27.4
11793,473453,31138,2025-06-02,High,Closed - No Fraud,12.1
11794,473482,23124,2026-06-05,Medium,Closed - No Fraud,7.1
11795,473516,45020,2025-07-08,Medium,Confirmed Fraud,13.6
11796,473557,22504,2025-08-11,Medium,Confirmed Fraud,17.1
11797,473558,26166,2025-04-07,High,Confirmed Fraud,5.3
11798,473601,2359,2026-01-25,High,False Positive,6.2
11799,473864,714,2025-10-28,Low,Under Review,11.5
11800,473888,9603,2026-03-02,Medium,Confirmed Fraud,11.8
11801,473890,459,2025-04-21,High,Confirmed Fraud,4.8
11802,473963,12690,2025-05-04,Low,Confirmed Fraud,20.4
11803,473972,30714,2026-01-20,High,Confirmed Fraud,3.8
11804,474008,592,2026-12-28,Medium,Confirmed Fraud,14.4
11805,474042,30203,2026-09-22,High,Confirmed Fraud,52.2
11806,474051,30280,2026-09-21,High,Closed - No Fraud,15.8
11807,474081,49080,2025-06-01,Medium,Confirmed Fraud,6.6
11808,474084,43545,2025-03-26,High,Confirmed Fraud,7.4
11809,474200,43116,2026-10-29,High,Confirmed Fraud,7.8
11810,474235,28884,2025-10-11,High,Confirmed Fraud,9.4
11811,474270,34682,2026-09-27,Low,Confirmed Fraud,15.2
11812,474354,18196,2025-07-30,High,Under Review,4.0
11813,474397,9969,2026-12-28,High,Confirmed Fraud,4.3
11814,474413,40939,2025-05-07,High,Confirmed Fraud,2.8
11815,474458,42400,2026-06-06,Medium,Under Review,4.5
11816,474536,47735,2025-06-27,Medium,Confirmed Fraud,15.1
11817,474553,37524,2026-03-26,High,Under Review,11.5
11818,474563,37954,2026-10-08,High,Confirmed Fraud,11.4
11819,474615,40238,2026-08-02,Critical,Under Review,4.3
11820,474657,2418,2025-12-04,High,False Positive,31.8
11821,474718,13162,2025-03-24,Medium,Under Review,9.1
11822,474781,46595,2026-03-09,Low,Confirmed Fraud,15.9
11823,474799,7667,2026-03-15,Low,Confirmed Fraud,22.3
11824,474803,791,2025-03-22,Medium,Closed - No Fraud,2.5
11825,474901,34608,2025-12-07,Medium,Under Review,14.1
11826,474960,46057,2025-08-25,High,Confirmed Fraud,5.4
11827,474988,29324,2026-06-28,Medium,False Positive,20.2
11828,474990,41437,2025-10-24,Low,Closed - No Fraud,5.4
11829,475016,25226,2025-02-15,Critical,Confirmed Fraud,39.5
11830,475064,37407,2025-01-16,Critical,False Positive,3.1
11831,475108,2450,2025-09-24,High,Confirmed Fraud,2.0
11832,475122,7115,2026-06-26,High,Confirmed Fraud,5.5
11833,475185,1831,2026-11-19,Critical,Confirmed Fraud,108.0
11834,475253,1426,2026-01-10,High,Under Review,4.0
11835,475273,47223,2026-02-02,High,Confirmed Fraud,32.6
11836,475299,10127,2026-09-27,High,Under Review,4.6
11837,475302,40248,2026-12-25,Medium,Confirmed Fraud,8.2
11838,475345,32573,2026-08-02,High,False Positive,7.0
11839,475357,18312,2025-01-11,Critical,Confirmed Fraud,61.4
11840,475377,49382,2025-12-10,Medium,Confirmed Fraud,3.4
11841,475398,35219,2025-02-11,Critical,Confirmed Fraud,9.8
11842,475409,18584,2026-05-22,High,False Positive,3.6
11843,475451,7187,2026-10-19,Medium,Confirmed Fraud,6.6
11844,475486,44207,2026-10-21,Medium,Confirmed Fraud,41.0
11845,475498,16388,2025-04-09,High,Confirmed Fraud,22.2
11846,475512,17011,2026-06-18,Medium,Confirmed Fraud,22.0
11847,475526,585,2026-10-04,High,Confirmed Fraud,9.8
11848,475577,6548,2026-01-15,High,Confirmed Fraud,7.7
11849,475631,18260,2025-11-14,Medium,Confirmed Fraud,3.9
11850,475691,31354,2025-01-23,High,Confirmed Fraud,45.9
11851,475708,33532,2025-04-21,Medium,Under Review,24.2
11852,475742,49365,2025-03-15,High,Confirmed Fraud,11.8
11853,475780,14975,2026-04-05,High,Confirmed Fraud,14.2
11854,475819,48169,2025-06-22,Medium,Confirmed Fraud,6.6
11855,476018,2098,2026-10-27,High,Confirmed Fraud,7.8
11856,476056,21629,2025-04-18,Medium,Confirmed Fraud,20.3
11857,476084,9570,2025-11-04,High,Confirmed Fraud,18.5
11858,476097,45495,2025-07-17,High,Confirmed Fraud,10.0
11859,476152,5127,2025-12-30,High,Confirmed Fraud,3.3
11860,476224,28029,2025-03-02,Critical,Confirmed Fraud,26.8
11861,476283,37955,2025-08-30,Medium,Closed - No Fraud,12.8
11862,476302,25827,2025-05-13,Medium,Confirmed Fraud,4.4
11863,476438,26076,2025-01-06,Medium,False Positive,40.4
11864,476456,26314,2025-12-28,High,False Positive,9.5
11865,476477,49869,2026-02-22,High,Confirmed Fraud,12.9
11866,476521,4411,2025-10-28,Medium,False Positive,41.7
11867,476529,29658,2025-02-10,Low,Confirmed Fraud,19.7
11868,476542,44306,2025-07-28,Medium,Confirmed Fraud,57.5
11869,476601,8967,2026-10-28,Medium,False Positive,14.9
11870,476632,37320,2026-07-07,High,Closed - No Fraud,27.7
11871,476730,41647,2025-01-23,Medium,Confirmed Fraud,39.7
11872,476776,3736,2026-02-10,High,Confirmed Fraud,17.8
11873,476834,5667,2025-08-02,Medium,Confirmed Fraud,35.2
11874,476843,39111,2026-03-20,High,Confirmed Fraud,8.7
11875,476856,32573,2026-02-13,Low,False Positive,85.6
11876,476893,13319,2026-06-08,Medium,Confirmed Fraud,23.0
11877,476918,38420,2025-06-19,Medium,Confirmed Fraud,27.7
11878,476947,4514,2025-10-27,Low,Confirmed Fraud,20.2
