friction_event_id,transaction_id,customer_id,event_datetime,friction_type,resolution
34023,486554,3968,2025-10-02 08:03:00,Payment Decline,Unresolved
34024,486556,30168,2025-05-22 11:29:00,Verification Required,Resolved
34025,486561,45663,2025-10-26 07:10:00,Verification Required,Resolved
34026,486566,13064,2026-03-07 12:35:00,Verification Required,Resolved
34027,486603,750,2026-10-31 21:25:00,Verification Required,Resolved
34028,486610,5569,2025-09-14 15:50:00,Payment Decline,Resolved
34029,486621,14275,2026-02-10 10:41:00,Payment Decline,Resolved
34030,486622,36098,2026-09-08 07:21:00,Payment Decline,Resolved
34031,486630,19256,2026-06-04 20:56:00,Repeated Payment Attempt,Resolved
34032,486633,6271,2026-07-28 02:24:00,Verification Required,Resolved
34033,486636,16702,2026-11-23 04:09:00,Verification Required,Resolved After Retry
34034,486637,47116,2025-08-31 03:32:00,Payment Decline,Resolved
34035,486653,23999,2025-07-05 02:27:00,Repeated Payment Attempt,Resolved After Retry
34036,486662,6169,2025-03-29 11:34:00,Payment Decline,Unresolved
34037,486671,4845,2026-03-27 22:48:00,Repeated Payment Attempt,Resolved
34038,486692,26114,2025-06-02 03:14:00,Payment Decline,Resolved
34039,486693,9322,2026-10-09 22:18:00,Payment Decline,Resolved
34040,486695,43668,2026-06-16 22:45:00,Payment Decline,Resolved
34041,486704,24079,2025-08-15 08:59:00,Payment Decline,Resolved
34042,486707,48512,2026-12-08 07:51:00,Payment Decline,Resolved
34043,486718,49963,2026-07-14 04:02:00,Verification Required,Resolved
34044,486720,21092,2025-05-16 08:23:00,Repeated Payment Attempt,Unresolved
34045,486728,30785,2025-03-12 15:07:00,Payment Decline,Resolved
34046,486732,49197,2025-12-15 02:54:00,Payment Decline,Resolved
34047,486738,3185,2026-07-09 15:24:00,Repeated Payment Attempt,Unresolved
34048,486744,49385,2025-04-03 01:26:00,Repeated Payment Attempt,Resolved
34049,486772,36830,2025-06-25 14:42:00,Verification Required,Unresolved
34050,486781,42831,2025-06-11 08:43:00,Payment Decline,Resolved After Retry
34051,486784,25112,2025-03-09 00:13:00,Payment Decline,Resolved
34052,486817,2899,2026-08-15 18:50:00,Verification Required,Resolved
34053,486838,42488,2025-02-24 06:47:00,Verification Required,Resolved After Retry
34054,486843,27992,2026-12-09 22:04:00,Repeated Payment Attempt,Resolved
34055,486853,39528,2026-07-28 02:44:00,Verification Required,Resolved
34056,486892,43639,2026-06-15 15:13:00,Verification Required,Resolved
34057,486900,22213,2026-09-15 07:22:00,Verification Required,Resolved
34058,486911,3748,2026-04-27 17:12:00,Account Review,Resolved
34059,486928,19078,2025-06-23 22:19:00,Payment Decline,Resolved
34060,486943,14097,2025-09-28 01:35:00,Payment Decline,Resolved
34061,486948,18981,2026-06-13 11:07:00,Payment Decline,Resolved
34062,486950,22786,2026-05-30 00:59:00,Verification Required,Resolved
34063,486974,5909,2025-04-16 17:10:00,Payment Decline,Resolved
34064,486977,2610,2026-08-07 22:37:00,Payment Decline,Unresolved
34065,486997,11810,2026-11-02 18:07:00,Verification Required,Resolved After Retry
34066,487029,3095,2026-03-02 22:20:00,Payment Decline,Resolved After Retry
34067,487032,3420,2025-10-20 16:40:00,Payment Decline,Resolved After Retry
34068,487036,45376,2026-08-17 12:50:00,Payment Decline,Resolved
34069,487039,41676,2026-02-07 12:23:00,Payment Decline,Resolved
34070,487057,33989,2026-04-14 11:50:00,Verification Required,Resolved After Retry
34071,487068,47006,2026-10-17 05:11:00,Account Review,Resolved
34072,487103,36346,2026-05-10 08:47:00,Verification Required,Resolved After Retry
34073,487129,8731,2025-01-18 12:10:00,Account Review,Resolved
34074,487136,30620,2026-10-31 18:58:00,Payment Decline,Resolved
34075,487153,14110,2026-03-29 05:03:00,Repeated Payment Attempt,Resolved After Retry
34076,487158,30036,2025-08-13 10:26:00,Payment Decline,Resolved
34077,487179,39211,2026-06-18 20:11:00,Verification Required,Resolved
34078,487201,13751,2026-02-16 22:37:00,Payment Decline,Resolved
34079,487219,28868,2025-05-14 23:43:00,Repeated Payment Attempt,Resolved After Retry
34080,487222,5598,2026-01-25 06:21:00,Account Review,Resolved
34081,487226,5001,2026-12-27 07:14:00,Payment Decline,Resolved
34082,487227,37917,2026-07-25 12:45:00,Payment Decline,Resolved After Retry
34083,487231,1967,2026-07-11 21:46:00,Repeated Payment Attempt,Resolved
34084,487262,19305,2025-01-23 08:06:00,Payment Decline,Resolved
34085,487284,10056,2025-09-01 23:46:00,Verification Required,Resolved After Retry
34086,487310,38809,2025-03-23 11:36:00,Payment Decline,Resolved After Retry
34087,487345,18570,2025-10-24 10:59:00,Repeated Payment Attempt,Resolved After Retry
34088,487406,25198,2026-01-04 13:58:00,Verification Required,Resolved After Retry
34089,487409,3678,2026-11-02 18:26:00,Payment Decline,Resolved After Retry
34090,487455,27899,2026-05-29 15:40:00,Payment Decline,Resolved
34091,487468,20783,2025-11-07 14:12:00,Payment Decline,Resolved
34092,487507,25534,2025-09-21 16:16:00,Payment Decline,Resolved
34093,487522,31526,2026-09-19 14:56:00,Verification Required,Resolved
34094,487531,40271,2026-05-15 10:39:00,Payment Decline,Resolved
34095,487536,42614,2025-07-10 21:18:00,Payment Decline,Resolved
34096,487578,20555,2025-09-01 04:55:00,Verification Required,Resolved
34097,487589,27911,2025-05-03 01:48:00,Verification Required,Resolved
34098,487590,12915,2025-06-27 10:48:00,Payment Decline,Resolved
34099,487596,43422,2025-12-16 00:27:00,Payment Decline,Resolved
34100,487602,3317,2025-12-05 01:26:00,Repeated Payment Attempt,Resolved After Retry
34101,487624,42749,2026-07-22 22:55:00,Verification Required,Resolved
34102,487637,34300,2026-07-15 01:55:00,Verification Required,Resolved After Retry
34103,487638,13910,2026-04-28 04:20:00,Payment Decline,Resolved
34104,487640,29451,2025-10-14 13:31:00,Account Review,Resolved
34105,487653,36755,2025-03-28 13:57:00,Verification Required,Resolved
34106,487671,40102,2026-03-30 22:58:00,Payment Decline,Resolved
34107,487730,46705,2026-03-01 19:38:00,Verification Required,Resolved After Retry
34108,487747,30129,2026-02-15 17:04:00,Payment Decline,Resolved After Retry
34109,487777,4848,2026-09-26 04:34:00,Account Review,Resolved
34110,487781,33523,2025-03-14 15:19:00,Verification Required,Resolved
34111,487813,13976,2026-12-02 09:20:00,Verification Required,Unresolved
34112,487819,20769,2026-02-19 17:46:00,Repeated Payment Attempt,Resolved
34113,487825,22487,2026-10-09 09:07:00,Verification Required,Resolved
34114,487887,8056,2026-12-14 06:55:00,Payment Decline,Resolved
34115,487901,13129,2026-01-08 08:59:00,Payment Decline,Resolved
34116,487923,27887,2025-07-01 09:08:00,Payment Decline,Resolved
34117,487933,43848,2026-06-24 21:07:00,Account Review,Unresolved
34118,487934,44043,2025-07-18 06:08:00,Payment Decline,Resolved
34119,487955,7871,2025-02-16 16:56:00,Payment Decline,Resolved After Retry
34120,487960,29309,2026-03-23 21:27:00,Verification Required,Resolved After Retry
34121,487966,27496,2025-05-05 16:07:00,Payment Decline,Resolved
34122,488002,23453,2025-08-08 02:21:00,Payment Decline,Resolved After Retry
34123,488009,43392,2025-08-25 16:27:00,Payment Decline,Resolved
34124,488019,17934,2026-01-25 12:08:00,Payment Decline,Resolved After Retry
34125,488021,16368,2026-09-20 11:50:00,Verification Required,Resolved After Retry
34126,488034,46481,2025-12-05 08:27:00,Payment Decline,Resolved
34127,488042,35659,2025-05-22 22:18:00,Repeated Payment Attempt,Resolved
34128,488043,33677,2025-07-12 20:15:00,Verification Required,Resolved
34129,488046,49166,2025-07-26 22:25:00,Verification Required,Resolved
34130,488057,8712,2025-07-13 10:55:00,Repeated Payment Attempt,Resolved
34131,488064,33659,2025-05-21 05:05:00,Verification Required,Resolved
34132,488075,34319,2026-08-31 22:37:00,Repeated Payment Attempt,Resolved
34133,488083,23883,2026-02-04 01:28:00,Verification Required,Resolved After Retry
34134,488089,18091,2026-12-19 10:35:00,Account Review,Resolved After Retry
34135,488114,11916,2025-01-20 03:07:00,Repeated Payment Attempt,Resolved
34136,488153,40370,2026-09-11 06:28:00,Payment Decline,Resolved
34137,488158,24992,2025-06-03 09:25:00,Payment Decline,Resolved
34138,488175,45467,2025-11-13 15:07:00,Account Review,Resolved
34139,488183,25423,2026-10-22 02:12:00,Payment Decline,Unresolved
34140,488209,40259,2026-08-17 11:22:00,Verification Required,Resolved
34141,488211,25384,2026-03-21 21:02:00,Payment Decline,Resolved
34142,488216,37328,2025-06-22 08:25:00,Payment Decline,Resolved
34143,488218,39793,2025-08-30 03:06:00,Payment Decline,Resolved After Retry
34144,488229,45145,2026-06-30 01:12:00,Payment Decline,Unresolved
34145,488257,27067,2025-11-07 03:55:00,Payment Decline,Resolved
34146,488270,10469,2025-01-24 11:45:00,Account Review,Resolved
34147,488288,20183,2025-06-27 08:36:00,Repeated Payment Attempt,Resolved
34148,488289,14733,2026-12-04 07:50:00,Account Review,Resolved
34149,488297,47575,2025-05-13 11:36:00,Account Review,Resolved After Retry
34150,488306,34701,2026-08-23 16:35:00,Verification Required,Resolved After Retry
34151,488310,16638,2025-02-17 12:37:00,Payment Decline,Resolved
34152,488315,43730,2025-04-24 12:09:00,Account Review,Resolved
34153,488318,49074,2025-12-12 00:19:00,Account Review,Resolved
34154,488321,21067,2026-01-13 08:12:00,Repeated Payment Attempt,Resolved
34155,488350,16357,2025-09-27 21:10:00,Verification Required,Unresolved
34156,488352,12595,2025-10-11 22:49:00,Payment Decline,Resolved
34157,488356,3019,2025-11-23 09:30:00,Payment Decline,Resolved
34158,488360,43147,2025-10-16 03:26:00,Payment Decline,Unresolved
34159,488381,45109,2025-07-08 15:20:00,Account Review,Resolved
34160,488396,22574,2026-10-11 19:00:00,Account Review,Resolved
34161,488405,2163,2025-04-01 14:23:00,Payment Decline,Resolved
34162,488406,10130,2025-09-20 08:10:00,Payment Decline,Resolved
34163,488414,2265,2025-07-13 10:03:00,Payment Decline,Resolved
34164,488437,49826,2026-08-10 19:44:00,Payment Decline,Resolved
34165,488440,20183,2025-04-05 03:38:00,Repeated Payment Attempt,Unresolved
34166,488463,9529,2025-12-12 11:53:00,Payment Decline,Resolved
34167,488482,14022,2026-06-24 15:37:00,Verification Required,Resolved
34168,488492,31088,2025-11-18 21:16:00,Verification Required,Resolved
34169,488497,29325,2026-09-25 19:20:00,Account Review,Resolved
34170,488498,3180,2025-07-22 12:43:00,Payment Decline,Resolved After Retry
34171,488553,42866,2026-06-07 04:22:00,Verification Required,Resolved
34172,488608,41193,2026-08-12 11:05:00,Payment Decline,Unresolved
34173,488618,2348,2025-09-20 05:08:00,Verification Required,Resolved
34174,488619,40622,2025-02-12 19:12:00,Repeated Payment Attempt,Resolved
34175,488682,29364,2025-06-26 18:59:00,Verification Required,Unresolved
34176,488725,20850,2025-05-24 12:03:00,Repeated Payment Attempt,Resolved
34177,488730,11924,2026-03-31 01:09:00,Verification Required,Resolved
34178,488736,12618,2026-03-09 13:38:00,Payment Decline,Resolved
34179,488773,32744,2026-01-06 13:07:00,Payment Decline,Resolved After Retry
34180,488808,25784,2025-09-08 22:32:00,Payment Decline,Resolved
34181,488826,39941,2026-07-03 18:38:00,Payment Decline,Resolved
34182,488833,13819,2026-08-11 12:50:00,Payment Decline,Resolved After Retry
34183,488836,39455,2026-01-10 23:33:00,Payment Decline,Resolved
34184,488855,33614,2025-04-26 02:44:00,Repeated Payment Attempt,Resolved After Retry
34185,488887,39628,2026-03-29 13:00:00,Repeated Payment Attempt,Resolved
34186,488905,20931,2026-06-17 11:35:00,Repeated Payment Attempt,Resolved
34187,488925,1342,2025-04-25 22:18:00,Payment Decline,Resolved
34188,488928,20031,2026-07-03 03:41:00,Account Review,Unresolved
34189,488944,1780,2025-07-21 03:34:00,Repeated Payment Attempt,Resolved
34190,488946,23005,2025-05-22 03:37:00,Payment Decline,Resolved
34191,488958,10848,2025-05-21 05:53:00,Repeated Payment Attempt,Unresolved
34192,488968,10812,2026-08-06 20:09:00,Payment Decline,Unresolved
34193,488979,21893,2026-01-09 11:24:00,Account Review,Resolved
34194,488982,14791,2026-04-03 06:51:00,Account Review,Resolved
34195,488985,3382,2025-02-14 14:20:00,Account Review,Resolved After Retry
34196,488990,49140,2026-02-27 03:10:00,Payment Decline,Resolved
34197,489001,7037,2025-06-22 22:02:00,Account Review,Resolved
34198,489005,15189,2025-08-17 04:47:00,Payment Decline,Resolved After Retry
34199,489013,1357,2025-10-18 13:27:00,Payment Decline,Resolved
34200,489016,39460,2026-01-23 07:25:00,Repeated Payment Attempt,Resolved
34201,489023,25662,2025-08-11 11:37:00,Account Review,Resolved After Retry
34202,489052,33653,2026-11-25 15:16:00,Verification Required,Resolved
34203,489085,17595,2025-10-02 03:21:00,Payment Decline,Resolved
34204,489106,41539,2025-08-13 22:17:00,Payment Decline,Resolved After Retry
34205,489112,16727,2025-07-22 22:36:00,Payment Decline,Resolved
34206,489118,46374,2025-10-24 10:52:00,Verification Required,Resolved
34207,489130,17486,2025-10-26 20:57:00,Verification Required,Resolved After Retry
34208,489137,19372,2025-04-21 08:03:00,Verification Required,Resolved
34209,489163,23392,2025-10-13 01:39:00,Payment Decline,Resolved After Retry
34210,489179,18872,2026-01-07 01:07:00,Repeated Payment Attempt,Resolved
34211,489186,45988,2026-07-23 11:06:00,Payment Decline,Resolved After Retry
34212,489190,37164,2026-09-28 18:06:00,Verification Required,Resolved
34213,489191,33200,2026-12-04 02:00:00,Verification Required,Unresolved
34214,489201,14079,2025-07-08 21:52:00,Repeated Payment Attempt,Resolved
34215,489202,17822,2026-12-08 08:08:00,Account Review,Unresolved
34216,489204,34412,2026-01-17 02:12:00,Verification Required,Resolved
34217,489235,14879,2026-11-19 15:14:00,Verification Required,Resolved
34218,489271,22504,2025-10-23 16:06:00,Payment Decline,Resolved
34219,489296,39655,2025-01-22 08:28:00,Verification Required,Resolved After Retry
34220,489302,10992,2025-09-17 10:48:00,Payment Decline,Resolved
34221,489322,2258,2026-04-25 06:04:00,Account Review,Resolved After Retry
34222,489340,25916,2026-12-08 22:16:00,Verification Required,Resolved
34223,489344,8194,2026-05-10 02:06:00,Payment Decline,Resolved
34224,489425,12064,2026-07-01 03:51:00,Payment Decline,Unresolved
34225,489428,44218,2025-09-13 13:57:00,Payment Decline,Resolved After Retry
34226,489437,47549,2026-05-22 21:25:00,Verification Required,Resolved
34227,489450,47974,2026-11-09 08:19:00,Account Review,Resolved After Retry
34228,489460,24812,2026-03-28 15:55:00,Payment Decline,Resolved
34229,489488,7775,2025-07-04 14:33:00,Account Review,Resolved
34230,489493,1957,2025-11-02 02:03:00,Repeated Payment Attempt,Resolved
34231,489494,31065,2026-02-21 06:38:00,Payment Decline,Resolved After Retry
34232,489529,24973,2025-01-11 08:13:00,Repeated Payment Attempt,Resolved
34233,489551,37356,2025-02-22 22:57:00,Payment Decline,Resolved After Retry
34234,489559,17106,2025-03-05 11:55:00,Payment Decline,Unresolved
34235,489560,23511,2026-10-08 18:44:00,Verification Required,Resolved
34236,489564,35911,2026-05-07 08:51:00,Payment Decline,Resolved
34237,489574,47524,2026-09-19 17:16:00,Verification Required,Resolved After Retry
34238,489584,35040,2026-08-25 00:28:00,Payment Decline,Resolved
34239,489601,26604,2025-03-16 15:07:00,Verification Required,Resolved
34240,489604,978,2026-05-09 22:54:00,Verification Required,Resolved After Retry
34241,489612,2868,2026-01-30 18:31:00,Payment Decline,Resolved
34242,489624,18896,2026-12-15 09:44:00,Account Review,Resolved
34243,489626,11349,2025-02-01 21:58:00,Payment Decline,Resolved
34244,489633,12401,2025-05-09 16:28:00,Repeated Payment Attempt,Resolved
34245,489643,19263,2026-11-03 10:18:00,Payment Decline,Resolved After Retry
34246,489653,37321,2025-01-07 00:53:00,Payment Decline,Resolved
34247,489661,43669,2026-06-10 05:39:00,Payment Decline,Resolved
34248,489696,389,2025-04-10 20:41:00,Repeated Payment Attempt,Resolved
34249,489697,15980,2026-10-19 03:37:00,Verification Required,Unresolved
34250,489707,4691,2026-12-20 19:43:00,Verification Required,Resolved
34251,489715,7685,2026-09-20 18:32:00,Verification Required,Resolved
34252,489717,32888,2026-09-26 04:15:00,Payment Decline,Resolved After Retry
34253,489732,1659,2025-03-23 12:25:00,Payment Decline,Resolved
34254,489734,10576,2026-07-20 08:29:00,Payment Decline,Resolved
34255,489738,14240,2026-09-04 02:58:00,Payment Decline,Resolved
34256,489739,3678,2025-07-10 08:07:00,Payment Decline,Resolved
34257,489751,16459,2026-11-01 06:53:00,Payment Decline,Resolved
34258,489775,35431,2026-03-24 18:32:00,Payment Decline,Resolved After Retry
34259,489778,41138,2026-10-26 23:00:00,Account Review,Resolved
34260,489794,36624,2026-08-02 09:34:00,Verification Required,Resolved
34261,489797,1922,2025-11-01 23:46:00,Payment Decline,Unresolved
34262,489798,44974,2026-05-28 10:04:00,Payment Decline,Resolved
34263,489814,48101,2026-12-17 15:57:00,Verification Required,Resolved After Retry
34264,489818,34671,2025-03-23 15:51:00,Repeated Payment Attempt,Resolved
34265,489819,14444,2025-10-14 09:54:00,Payment Decline,Resolved
34266,489838,3641,2025-01-20 02:51:00,Payment Decline,Unresolved
34267,489843,27922,2026-11-22 06:56:00,Verification Required,Resolved
34268,489850,18847,2026-08-22 18:11:00,Payment Decline,Resolved
34269,489852,23523,2025-12-30 22:47:00,Payment Decline,Resolved
34270,489858,9665,2025-03-25 03:05:00,Payment Decline,Resolved
34271,489860,15722,2026-06-22 03:11:00,Verification Required,Resolved
34272,489866,8152,2026-07-11 22:49:00,Payment Decline,Resolved After Retry
34273,489915,12918,2025-10-17 07:02:00,Verification Required,Resolved
34274,489917,21981,2026-05-28 23:12:00,Payment Decline,Resolved
34275,489932,21831,2026-08-21 09:06:00,Account Review,Resolved After Retry
34276,489940,26174,2025-10-05 02:54:00,Payment Decline,Resolved
